,image_path,h,w,f_i,x1,y1,x2,y2,emotion,emo_confidence
1861,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,69,475,182,487,198,neutral,0.0
1862,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,70,285,254,298,272,happy,0.0
1863,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,71,764,270,779,289,happy,0.0
1864,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,72,842,216,855,232,sad,0.0
1865,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,73,320,166,332,183,happy,0.0
1866,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,74,752,184,764,201,sad,0.0
1867,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,75,926,374,943,394,fear,0.0
1868,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,76,111,370,127,390,happy,0.0
1869,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,77,182,370,197,388,sad,0.0
1870,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,78,500,340,514,357,happy,0.0
1871,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,79,560,163,572,178,neutral,0.0
1872,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,80,470,323,483,339,sad,0.0
1873,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,81,159,403,175,423,happy,0.0
1874,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,82,178,242,191,259,happy,0.0
1875,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,83,101,334,116,352,fear,0.0
1876,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,84,724,359,740,379,neutral,0.0
1877,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,85,927,423,945,443,sad,0.0
1878,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,86,604,270,618,285,sad,0.0
1879,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,87,215,232,228,249,happy,0.0
1880,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,88,484,271,498,290,sad,0.0
1881,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,89,220,380,236,399,fear,0.0
1882,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,90,207,299,223,318,happy,0.0
1883,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,91,699,278,714,296,happy,0.0
1884,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,92,142,231,156,247,happy,0.0
1885,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,93,585,220,599,237,sad,0.0
1886,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,94,258,182,271,199,happy,0.0
1887,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,95,431,177,444,193,neutral,0.0
1888,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,96,317,276,330,293,fear,0.0
1889,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,97,383,180,397,196,sad,0.0
1890,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,98,612,397,628,416,sad,0.0
1891,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,99,431,227,444,245,sad,0.0
1892,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,100,182,220,196,237,sad,0.0
1893,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,101,381,243,394,260,fear,0.0
1894,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,102,823,374,839,393,sad,0.0
1895,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,103,62,307,76,325,neutral,0.0
1896,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,104,390,377,405,395,happy,0.0
1897,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,105,55,285,69,302,angry,0.0
1898,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,106,733,242,747,260,neutral,0.0
1899,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,107,445,270,458,286,happy,0.0
1900,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,108,413,320,427,338,happy,0.0
1901,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,109,621,169,634,185,neutral,0.0
1902,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,110,331,248,345,266,happy,0.0
1903,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,111,327,329,342,348,happy,0.0
1904,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,112,908,248,923,267,neutral,0.0
1905,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,113,467,242,480,258,happy,0.0
1906,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,114,195,417,212,437,happy,0.0
1907,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,115,631,191,643,207,sad,0.0
1908,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,116,562,272,575,289,sad,0.0
1909,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,117,697,216,709,233,happy,0.0
1910,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,118,211,199,224,214,sad,0.0
1911,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,119,774,213,786,229,neutral,0.0
1912,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,120,401,350,414,367,happy,0.0
1913,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,121,416,199,429,216,happy,0.0
1914,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,122,546,178,559,195,happy,0.0
1915,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,123,852,288,867,306,sad,0.0
1916,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,124,738,221,751,236,neutral,0.0
1917,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,125,28,268,41,284,neutral,0.0
1918,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,126,559,353,572,370,neutral,0.0
1919,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,127,67,339,82,356,happy,0.0
1920,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,128,457,206,470,222,sad,0.0
1921,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,129,849,318,863,335,sad,0.0
1922,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,130,546,246,558,261,sad,0.0
1923,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,131,507,244,520,260,neutral,0.0
1924,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,132,265,225,277,240,sad,0.0
1925,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,133,785,249,798,266,sad,0.0
1926,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,134,86,319,100,335,happy,0.0
1927,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,135,134,250,148,266,sad,0.0
1928,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,136,346,262,359,277,neutral,0.0
1929,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,137,30,268,43,284,happy,0.0
1930,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,138,994,361,1007,377,fear,0.0
1931,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,139,86,350,99,367,angry,0.0
1932,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,140,811,274,824,289,neutral,0.0
1933,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,141,806,311,819,326,sad,0.0
1934,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,142,499,194,511,210,happy,0.0
1935,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,143,280,235,292,249,angry,0.0
1936,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,144,324,328,340,348,sad,0.0
1937,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,145,850,288,864,306,sad,0.0
1938,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,146,814,273,827,289,sad,0.0
1939,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,147,800,224,811,238,fear,0.0
1940,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,148,223,380,238,399,sad,0.0
1941,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,149,582,179,593,194,sad,0.0
1942,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,150,517,283,529,299,happy,0.0
1943,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,151,519,283,532,299,happy,0.0
1944,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,152,404,349,417,367,happy,0.0
1945,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,153,263,224,276,239,sad,0.0
1946,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,154,585,179,596,194,sad,0.0
1947,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,155,128,348,142,367,happy,0.0
1948,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,156,623,168,636,184,sad,0.0
1949,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,157,499,192,512,208,sad,0.0
1950,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,158,210,299,225,318,angry,0.0
1951,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,159,658,399,671,416,happy,0.0
1952,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,160,613,185,624,200,fear,0.0
1953,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,161,220,260,233,276,sad,0.0
1954,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,162,238,204,251,219,sad,0.0
1955,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,163,556,353,569,370,sad,0.0
1956,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,164,58,286,72,302,neutral,0.0
1957,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,165,235,203,247,219,sad,0.0
1958,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,166,660,399,674,416,happy,0.0
1959,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,167,819,225,831,240,sad,0.0
1960,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,168,351,406,366,425,happy,0.0
1961,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,169,185,370,199,388,sad,0.0
1962,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,170,788,248,801,265,happy,0.0
1963,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,171,770,316,783,332,fear,0.0
1964,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,172,852,318,865,334,neutral,0.0
1965,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,173,428,227,441,244,happy,0.0
1966,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,174,504,244,517,260,happy,0.0
1967,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_217.jpg,683,1024,175,944,326,956,341,happy,0.0
1968,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_219.jpg,490,1024,0,204,180,264,264,happy,0.0
1969,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_219.jpg,490,1024,1,106,152,163,243,neutral,0.0
1970,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_219.jpg,490,1024,2,864,176,913,258,fear,0.0
1971,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_221.jpg,683,1024,0,225,273,260,323,neutral,0.0
1972,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_221.jpg,683,1024,1,399,281,434,325,fear,0.0
1973,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_221.jpg,683,1024,2,61,289,102,343,happy,0.0
1974,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_221.jpg,683,1024,3,595,272,624,306,neutral,0.0
1975,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_221.jpg,683,1024,4,515,298,546,338,sad,0.0
1976,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_221.jpg,683,1024,5,849,311,886,363,happy,0.0
1977,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_221.jpg,683,1024,6,721,284,747,317,fear,0.0
1978,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_221.jpg,683,1024,7,925,308,955,351,angry,0.0
1979,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_221.jpg,683,1024,8,958,317,984,358,happy,0.0
1980,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_221.jpg,683,1024,9,575,248,595,275,sad,0.0
1981,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_221.jpg,683,1024,10,496,249,518,276,angry,0.0
1982,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_228.jpg,768,1024,0,0,335,30,402,sad,0.0
1983,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_228.jpg,768,1024,1,344,323,384,375,neutral,0.0
1984,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_228.jpg,768,1024,2,262,344,303,399,sad,0.0
1985,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_228.jpg,768,1024,3,503,302,533,339,happy,0.0
1986,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_228.jpg,768,1024,4,449,320,477,357,fear,0.0
1987,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_228.jpg,768,1024,5,660,284,681,317,fear,0.0
1988,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_228.jpg,768,1024,6,778,247,801,272,fear,0.0
1989,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_228.jpg,768,1024,7,655,284,679,319,sad,0.0
1990,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,0,242,290,254,304,happy,0.0
1991,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,1,19,298,38,323,sad,0.0
1992,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,2,534,327,549,345,neutral,0.0
1993,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,3,101,336,124,362,neutral,0.0
1994,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,4,182,289,195,304,fear,0.0
1995,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,5,483,322,499,344,sad,0.0
1996,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,6,326,370,349,403,fear,0.0
1997,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,7,694,371,715,404,fear,0.0
1998,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,8,714,337,728,355,fear,0.0
1999,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,9,163,295,177,314,neutral,0.0
2000,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,10,563,347,579,370,fear,0.0
2001,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,11,127,309,146,332,neutral,0.0
2002,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,12,372,316,388,335,neutral,0.0
2003,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,13,487,356,507,383,sad,0.0
2004,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,14,789,359,805,381,sad,0.0
2005,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,15,294,343,312,368,sad,0.0
2006,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,16,445,336,458,357,angry,0.0
2007,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,17,677,334,692,352,sad,0.0
2008,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,18,615,323,628,340,happy,0.0
2009,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,19,860,334,872,349,fear,0.0
2010,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,20,417,317,432,336,fear,0.0
2011,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,21,221,303,234,319,fear,0.0
2012,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,22,436,304,448,319,neutral,0.0
2013,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,23,602,308,614,322,fear,0.0
2014,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,24,485,295,496,309,neutral,0.0
2015,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,25,769,377,787,403,fear,0.0
2016,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,26,566,311,578,326,sad,0.0
2017,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,27,259,308,274,328,sad,0.0
2018,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,28,649,324,661,340,fear,0.0
2019,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,29,334,295,347,312,neutral,0.0
2020,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,30,742,333,755,350,neutral,0.0
2021,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,31,893,324,904,338,fear,0.0
2022,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,32,970,342,981,355,happy,0.0
2023,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,33,566,296,577,308,neutral,0.0
2024,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,34,502,317,513,332,sad,0.0
2025,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,35,451,262,460,273,fear,0.0
2026,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,36,297,291,308,305,neutral,0.0
2027,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,37,393,284,405,299,sad,0.0
2028,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,38,503,266,511,276,fear,0.0
2029,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,39,308,331,323,350,sad,0.0
2030,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,40,831,321,841,335,neutral,0.0
2031,C:\mywork\ml\deepfaceAndEmotion\source\11_Meeting_Meeting_11_Meeting_Meeting_11_229.jpg,683,1024,41,551,270,559,280,sad,0.0
